year,female,earnings,male
1996,0,9.989215,1
1996,0,19.97843,1
1996,1,24.97304,0
1996,0,28.46926,1
1996,0,15.98274,1
1996,1,3.561868,0
1996,0,6.492989,1
1996,0,15.34343,1
1996,0,11.86319,1
1996,0,10.23894,1
1996,1,12.98598,0
1996,0,29.96764,1
1996,0,17.98059,1
1996,1,6.99245,0
1996,0,21.97627,1
1996,1,8.657318,0
1996,0,7.658397,1
1996,1,20.97735,0
1996,1,26.6379,0
1996,0,31.46602,1
1996,1,13.48544,0
1996,0,12.98598,1
1996,0,4.452335,1
1996,0,11.98706,1
1996,1,10.98814,0
1996,0,14.98382,1
1996,0,19.97843,1
1996,1,18.3968,0
1996,1,18.35856,0
1996,0,10.98814,1
1996,0,21.6433,1
1996,1,25.97196,0
1996,1,15.18211,0
1996,0,20.38354,1
1996,1,18.97951,0
1996,0,6.872579,1
1996,0,18.20257,1
1996,0,17.48112,1
1996,0,24.37368,1
1996,1,21.6433,0
1996,1,11.42766,0
1996,0,30.76678,1
1996,1,15.18361,0
1996,0,37.10279,1
1996,0,7.24218,1
1996,1,14.98382,0
1996,1,23.53015,0
1996,1,6.147209,0
1996,0,16.11321,1
1996,1,15.13366,0
1996,0,13.9849,1
1996,1,13.44003,0
1996,0,37.55944,1
1996,0,27.47034,1
1996,0,23.97411,1
1996,0,16.18253,1
1996,1,20.83465,0
1996,1,11.98706,0
1996,0,15.53878,1
1996,0,52.44337,1
1996,1,21.97627,0
1996,0,8.990293,1
1996,1,10.78835,0
1996,0,17.7586,1
1996,1,13.58533,0
1996,0,9.989215,1
1996,1,13.9849,0
1996,1,27.20163,0
1996,1,23.97411,0
1996,0,11.33776,1
1996,1,11.69469,0
1996,0,14.98682,1
1996,1,12.55787,0
1996,1,12.14838,0
1996,0,3.995686,1
1996,0,4.994607,1
1996,1,22.47573,0
1996,1,15.53878,0
1996,0,17.48112,1
1996,0,28.46926,1
1996,0,14.98382,1
1996,1,11.98706,0
1996,0,13.48544,1
1996,1,29.96764,0
1996,0,13.31895,1
1996,1,23.97411,0
1996,1,24.34871,0
1996,1,3.995686,0
1996,1,9.739484,0
1996,0,11.98706,1
1996,0,17.48112,1
1996,0,23.17498,1
1996,1,17.48112,0
1996,0,14.98382,1
1996,0,23.97411,1
1996,1,12.48652,0
1996,0,23.97411,1
1996,1,9.989215,0
1996,0,23.61087,1
1996,0,22.47573,1
1996,1,24.97304,0
1996,0,30.96656,1
1996,1,15.98274,0
1996,1,11.65408,0
1996,0,23.30817,1
1996,0,19.97843,1
1996,1,27.9698,0
1996,0,27.17066,1
1996,1,11.98706,0
1996,0,9.989215,1
1996,0,14.98382,1
1996,1,11.98706,0
1996,0,21.22708,1
1996,1,15.53878,0
1996,1,12.48652,0
1996,0,5.993528,1
1996,1,17.48112,0
1996,1,17.76582,0
1996,1,22.47573,0
1996,1,13.9849,0
1996,0,21.97627,1
1996,1,10.82165,0
1996,1,13.9849,0
1996,0,11.60747,1
1996,1,9.989215,0
1996,0,28.46926,1
1996,0,20.87346,1
1996,0,4.994607,1
1996,1,18.64653,0
1996,1,6.160016,0
1996,1,14.98382,0
1996,1,20.47789,0
1996,0,12.87499,1
1996,0,20.97735,1
1996,1,15.58317,0
1996,0,13.73517,1
1996,0,8.740562,1
1996,0,16.23247,1
1996,0,26.97088,1
1996,0,9.989215,1
1996,1,5.708122,0
1996,0,12.98598,1
1996,0,18.23032,1
1996,1,17.48112,0
1996,0,9.989215,1
1996,0,20.378,1
1996,0,25.97196,1
1996,1,19.97843,0
1996,0,9.989215,1
1996,0,12.46654,1
1996,1,14.55012,0
1996,0,4.610023,1
1996,0,28.54061,1
1996,0,19.97843,1
1996,0,23.97411,1
1996,1,14.98382,0
1996,1,17.28134,0
1996,1,21.97627,0
1996,0,7.991371,1
1996,0,27.9698,1
1996,0,7.49191,1
1996,1,7.666722,0
1996,1,12.43102,0
1996,1,19.42347,0
1996,1,23.08618,0
1996,0,16.78188,1
1996,1,5.993528,0
1996,1,18.64653,0
1996,1,5.84369,0
1996,0,16.88177,1
1996,1,12.73625,0
1996,1,9.489753,0
1996,1,14.98382,0
1996,0,16.64869,1
1996,1,9.989215,0
1996,0,11.98706,1
1996,0,20.57778,1
1996,0,7.431975,1
1996,1,20.77757,0
1996,0,17.48112,1
1996,1,19.97843,0
1996,0,4.917767,1
1996,1,13.48544,0
1996,0,10.8767,1
1996,1,11.66191,0
1996,1,10.98814,0
1996,0,14.98382,1
1996,1,8.830465,0
1996,1,14.98382,0
1996,0,19.97843,1
1996,0,19.61518,1
1996,0,23.30817,1
1996,1,21.02992,0
1996,1,18.92693,0
1996,0,11.65408,1
1996,0,11.4876,1
1996,1,20.34698,0
1996,1,7.378533,0
1996,0,13.48544,1
1996,1,14.65285,0
1996,0,24.77625,1
1996,1,13.78104,0
1996,0,13.84405,1
1996,1,16.41175,0
1996,1,14.0389,0
1996,0,13.12868,1
1996,1,19.97843,0
1996,1,19.47897,0
1996,0,9.989215,1
1996,0,12.48652,1
1996,1,11.42766,0
1996,1,12.48652,0
1996,0,17.18145,1
1996,1,7.49191,0
1996,1,9.989215,0
1996,1,14.98382,0
1996,1,14.98382,0
1996,0,32.46495,1
1996,0,14.65085,1
1996,0,17.48112,1
1996,1,9.989215,0
1996,0,14.98382,1
1996,1,19.97843,0
1996,0,18.31356,1
1996,0,17.7586,1
1996,0,21.97627,1
1996,0,12.98598,1
1996,1,11.09913,0
1996,0,34.96225,1
1996,1,7.255167,0
1996,1,11.18792,0
1996,0,8.116237,1
1996,1,25.97196,0
1996,0,17.58102,1
1996,0,10.58135,1
1998,0,10.34188,1
1998,0,9.575923,1
1998,1,4.516994,0
1998,1,9.423077,0
1998,1,10.29526,0
1998,0,18.9351,1
1998,1,7.692307,0
1998,0,11.87084,1
1998,0,38.46154,1
1998,1,9.615385,0
1998,1,19.71154,0
1998,0,10.65089,1
1998,0,17.58242,1
1998,1,13.24786,0
1998,1,12.82051,0
1998,0,28.84615,1
1998,0,27.77778,1
1998,1,4.807693,0
1998,0,21.53846,1
1998,1,14.90385,0
1998,1,11.05769,0
1998,1,27.21335,0
1998,0,14.90385,1
1998,1,18.46154,0
1998,1,5.769231,0
1998,0,11.18068,1
1998,0,13.56838,1
1998,1,42.73504,0
1998,0,11.05769,1
1998,1,21.15385,0
1998,1,23.07692,0
1998,0,15.38461,1
1998,0,13.24786,1
1998,0,8.547009,1
1998,0,15.38461,1
1998,1,15.86539,0
1998,1,13.46154,0
1998,1,23.07692,0
1998,1,10.09615,0
1998,0,15.22436,1
1998,0,16.37045,1
1998,0,25,1
1998,0,16.23932,1
1998,0,16.49573,1
1998,0,11.17789,1
1998,0,24.47552,1
1998,0,7.692307,1
1998,0,11.88811,1
1998,0,11.53846,1
1998,1,14.95726,0
1998,0,9.5,1
1998,1,15.38461,0
1998,0,10.68376,1
1998,1,10.66667,0
1998,1,9.982254,0
1998,1,23.07692,0
1998,1,19.42308,0
1998,0,17.30769,1
1998,0,42.73504,1
1998,1,12.11539,0
1998,1,9.91453,0
1998,1,11.53846,0
1998,0,12.01923,1
1998,0,14.61539,1
1998,1,20.08547,0
1998,1,18.75,0
1998,0,36.05769,1
1998,1,8.173077,0
1998,1,8.173077,0
1998,0,9.615385,1
1998,1,8.346154,0
1998,0,10.01603,1
1998,1,11.23565,0
1998,0,17.30769,1
1998,0,16.34615,1
1998,1,21.63461,0
1998,1,11.53846,0
1998,0,29.08654,1
1998,1,14.42308,0
1998,0,26.92308,1
1998,1,16.82692,0
1998,0,16.3625,1
1998,1,18.75,0
1998,0,8.653846,1
1998,0,19.23077,1
1998,0,18.26923,1
1998,0,18.26923,1
1998,1,18.26923,0
1998,1,16.34615,0
1998,1,19.09341,0
1998,1,6.730769,0
1998,1,14.42308,0
1998,0,13.94231,1
1998,1,8.653846,0
1998,1,20.03205,0
1998,0,25.64103,1
1998,0,10.09615,1
1998,0,26.57343,1
1998,0,13.89423,1
1998,1,33.65385,0
1998,0,10.57692,1
1998,1,13.88889,0
1998,0,11.51667,1
1998,0,19.47115,1
1998,0,16.82692,1
1998,0,15.68826,1
1998,0,8.23718,1
1998,1,8.173077,0
1998,0,5.608974,1
1998,0,24.03846,1
1998,1,32.96703,0
1998,0,27.77778,1
1998,1,13.46154,0
1998,1,36,0
1998,0,10.85165,1
1998,0,15.38461,1
1998,1,11.25,0
1998,1,7.371795,0
1998,0,7.692307,1
1998,1,6.875,0
1998,1,14.42308,0
1998,1,25.10684,0
1998,1,13.46154,0
1998,0,18.02885,1
1998,1,25,0
1998,0,33.65385,1
1998,1,7.692307,0
1998,0,26.92308,1
1998,1,18.75,0
1998,1,17.30769,0
1998,1,12.01923,0
1998,0,6.923077,1
1998,0,11.53846,1
1998,1,15,0
1998,1,12.5,0
1998,0,22.91667,1
1998,1,14.76923,0
1998,0,24.03846,1
1998,1,25,0
1998,1,9.615385,0
1998,1,6,0
1998,1,12.39316,0
1998,1,26.92308,0
1998,0,10.57692,1
1998,1,32.69231,0
1998,1,14.42308,0
1998,0,33.65385,1
1998,1,31.25,0
1998,1,6.730769,0
1998,0,18.84615,1
1998,1,18.75,0
1998,1,7.601442,0
1998,0,19.23077,1
1998,0,6.730769,1
1998,0,11.85897,1
1998,0,7.293269,1
1998,1,9.247894,0
1998,0,28.20513,1
1998,1,14.31923,0
1998,0,13.14103,1
1998,0,15.38461,1
1998,1,14.42308,0
1998,0,17.30769,1
1998,1,11.05769,0
1998,0,26.92308,1
1998,0,24.03846,1
1998,1,18.5,0
1998,1,12.27106,0
1998,0,11,1
1998,0,13.73626,1
1998,1,23.07692,0
1998,1,11.88811,0
1998,0,21.36752,1
1998,0,10.81197,1
1998,0,26.44231,1
1998,1,14.85577,0
1998,0,24.03846,1
1998,1,14.42308,0
1998,0,16.82692,1
1998,1,19.23077,0
1998,1,15.86539,0
1998,0,28.84615,1
1998,0,27.88461,1
1998,0,16.02564,1
1998,1,12.5,0
1998,0,27.08006,1
1998,0,21.63461,1
1998,1,15.38461,0
1998,0,16.02564,1
1998,1,27.46875,0
1998,0,9.615385,1
1998,1,7.211538,0
1998,0,12.01923,1
1998,0,11.12821,1
1998,0,4.591346,1
1998,0,11.53846,1
1998,0,14.66667,1
1998,1,19.23077,0
1998,1,23.07692,0
1998,0,28.67133,1
1998,1,9.82906,0
1998,1,24.41667,0
1998,0,25.64103,1
1998,1,15.30612,0
1998,1,5.833333,0
1998,0,16.82692,1
1998,0,12.5,1
1998,1,16.82692,0
1998,0,13.73626,1
1998,1,13.94231,0
1998,0,15.38461,1
1998,0,38.46154,1
1998,1,11.05769,0
1998,1,7.211538,0
1998,1,19.23077,0
1998,0,13.46154,1
1998,1,10.98901,0
1998,0,11.88811,1
1998,0,8.974359,1
1998,0,14.42308,1
1998,1,15.38461,0
1998,1,35.57692,0
1998,0,33.65385,1
1998,0,24.03846,1
1998,1,36.05769,0
1998,0,12.5,1
1998,0,16.48352,1
1998,1,16.48352,0
1998,1,14.90385,0
1998,1,17.58242,0
1998,1,5.528846,0
1998,0,17.30769,1
1998,0,13.46154,1
1998,0,33.46154,1
1998,1,13.91827,0
1998,0,19.23077,1
1998,0,8.173077,1
1998,0,12.82009,1
1998,1,11.53846,0
1998,0,18.26923,1
1998,0,18.75,1
1998,0,41.82692,1
1998,0,11.85897,1
1998,0,6.923077,1
1998,0,18.02885,1
1998,1,38.46154,0
1998,0,15.38461,1
1998,0,13.89423,1
1998,1,13.46154,0
1998,1,9.615385,0
1998,0,13.89423,1
1998,1,16.4,0
1998,0,24.03846,1
1998,0,17,1
1998,0,21.63461,1
1998,0,19.46154,1
1998,0,19.23077,1
1998,0,26.92308,1
1998,0,15.38461,1
1998,0,24.03846,1
1998,0,24.03846,1
1998,1,21.42857,0
1998,0,24.79757,1
1998,0,49.45055,1
1998,1,15.625,0
1998,0,7,1
1998,1,6.730769,0
1998,0,26.44231,1
1998,0,16.02564,1
1998,0,28.84615,1
1998,0,8.205129,1
1998,1,24.03846,0
1998,1,20.08547,0
1998,0,11.53846,1
1998,0,14.42308,1
1998,0,18.75,1
1998,0,12.01923,1
1998,1,14.42308,0
1998,0,18.00165,1
1998,1,18.26923,0
1998,0,37.56709,1
1998,1,8.333333,0
1998,0,10,1
1998,0,11.21795,1
1998,1,27.62238,0
1998,1,11.53846,0
1998,0,23.07692,1
1998,0,13.46154,1
1998,1,14.95726,0
1998,0,11.05769,1
1998,0,15.73427,1
1998,0,18.26923,1
1998,1,30.28846,0
1998,0,14.42308,1
1998,1,9.615385,0
1998,1,21.15385,0
1998,0,19.23077,1
1998,1,27.69231,0
1998,1,16.63202,0
1998,1,18.75,0
1998,0,20.90909,1
1998,1,12.01923,0
1998,0,10.625,1
1998,0,13.73626,1
1998,0,2.403846,1
1998,1,7.692307,0
1998,0,13.46154,1
1998,0,32.85257,1
1998,1,28.84615,0
1998,0,12.69231,1
1998,0,15.2,1
1998,0,15.96154,1
1998,0,39.56044,1
1998,0,17.09402,1
1998,1,34.61538,0
1998,0,4.567307,1
1998,0,12.82051,1
1998,1,9,0
1998,0,28.84615,1
1998,1,24.03846,0
1998,1,16.48352,0
1998,0,8.205129,1
1998,0,19.23077,1
1998,0,13.98601,1
1998,1,9.615385,0
1998,1,34.61538,0
1998,1,11.88811,0
1998,1,16.02564,0
1998,0,18.26923,1
1998,0,15.53254,1
1998,1,23.07692,0
1998,0,19.23077,1
1998,0,31.25,1
1998,0,15.38461,1
1998,0,21.63461,1
1998,1,25,0
1998,1,17.30769,0
1998,0,17.6282,1
1998,0,10.54545,1
1998,0,38.46154,1
1998,0,40.86538,1
1998,0,11.15385,1
1998,0,9.615385,1
1998,0,10.48951,1
1998,0,14.42308,1
1998,0,12.01923,1
1998,0,18.5,1
1998,0,27.77778,1
1998,0,14.61539,1
1998,1,16.92308,0
1998,0,18.26923,1
1998,1,12.01923,0
1998,1,12.01923,0
1998,1,31.18503,0
1998,0,18.07692,1
1998,0,26.92308,1
1998,1,14.42308,0
1998,1,12.27106,0
1998,1,22.35577,0
1998,1,25,0
1998,1,14.52991,0
1998,1,11.53846,0
1998,1,5.036539,0
1998,0,8.01282,1
1998,0,12.98077,1
1998,0,20.67308,1
1998,1,25,0
1998,0,31.06509,1
1998,0,17.14744,1
1998,0,12.98077,1
1998,1,9.134615,0
1998,0,19.23077,1
1998,0,19.65812,1
1998,0,12.01923,1
1998,0,8.01282,1
1998,1,13.94231,0
1998,1,20.19231,0
1998,0,22.11539,1
1998,0,18.07692,1
1998,1,31.25,0
1998,1,15.38461,0
1998,0,17.5,1
1998,1,20.97902,0
1998,0,24.03846,1
1998,1,27.77778,0
1998,1,5.91716,0
1998,1,18.26923,0
1998,0,37.56709,1
1998,1,20.24291,0
1998,0,15.86539,1
1998,0,16.10577,1
1998,0,17.13287,1
1998,0,21.15385,1
1998,1,15.38461,0
1998,1,17.30769,0
1998,0,26.92308,1
1998,0,19.23077,1
1998,0,21.63461,1
1998,0,20.51282,1
1998,1,22.59615,0
1998,1,13.46154,0
1998,0,14.42308,1
1998,0,33.65385,1
1998,1,16.82692,0
1998,0,44.23077,1
1998,0,15,1
1998,0,34.18803,1
1998,1,20.19231,0
1998,0,43.26923,1
1998,1,9.615385,0
1998,1,9.615385,0
1998,0,19.23077,1
1998,0,28.84615,1
1998,0,22.11539,1
1998,1,24.03846,0
1998,1,11.53846,0
1998,1,18.26923,0
1998,0,10.25641,1
1998,1,21.63461,0
1998,1,4.807693,0
1998,1,14.58333,0
1998,1,13.11189,0
1998,1,9.615385,0
1998,0,8.173077,1
1998,0,17.78846,1
1998,0,30,1
1998,1,8.769231,0
1998,0,25,1
1998,1,31.92308,0
1998,0,21.97802,1
1998,1,16.34615,0
1998,1,16.34615,0
1998,0,19.23077,1
1998,0,9.615385,1
1998,0,5.21978,1
1998,1,16.82692,0
1998,1,8.846154,0
1998,0,26.49573,1
1998,1,24.03846,0
1998,1,10.52632,0
1998,0,10.35503,1
1998,1,25.96154,0
1998,0,31.25,1
1998,1,6.25,0
1998,1,9.615385,0
1998,0,12.18935,1
1998,1,12.74039,0
1998,0,14.42308,1
1998,0,18.46154,1
1998,0,17.33368,1
1998,1,13.41682,0
1998,1,14.95726,0
1998,1,9.134615,0
1998,0,13.46154,1
1998,1,19.23077,0
1998,1,16.48352,0
1998,1,14.42308,0
1998,0,8.5,1
1998,0,13.94231,1
1998,0,37.98077,1
1998,1,24.03846,0
1998,0,13.98601,1
1998,0,17.58242,1
1998,0,11.09923,1
1998,0,18.26923,1
1998,1,21.15385,0
1998,0,24.03846,1
1998,0,20.60439,1
1998,1,17.85714,0
1998,0,17.78846,1
1998,0,19.23077,1
1998,1,33.17308,0
1998,1,22.03526,0
1998,0,12.5,1
1998,1,10.09615,0
1998,0,35.59738,1
1998,0,25.38461,1
1998,1,6.1625,0
1998,0,20,1
1998,1,22.18935,0
1998,0,20.67308,1
1998,0,11.2426,1
1998,1,8.653846,0
1998,0,14.90385,1
1998,1,36.05769,0
1998,0,28.84615,1
1998,0,19.23077,1
1998,0,21.1875,1
1998,1,17.99087,0
1998,0,21.25,1
1998,1,12.98077,0
1998,0,17.30769,1
1998,0,13.28671,1
1998,1,11.05769,0
1998,0,17,1
1998,0,9.634615,1
1998,0,18.02885,1
1998,0,29.23077,1
1998,0,19.35897,1
1998,1,21.63461,0
1998,1,8.333333,0
1998,1,21.3726,0
1998,0,13.63636,1
1998,0,17.30769,1
1998,1,6.25,0
1998,1,17.78846,0
1998,0,17.30769,1
1998,0,11.53846,1
1998,0,18.02885,1
1998,0,11.34615,1
1998,0,17.94872,1
1998,0,39.90385,1
1998,0,9.615385,1
1998,1,19.23077,0
1998,0,8.547009,1
1998,0,14.90385,1
1998,1,11.53846,0
1998,0,16.34615,1
1998,0,30.76923,1
1998,0,20.71006,1
1998,0,30.76923,1
1998,1,8.653846,0
1998,1,27.69231,0
1998,0,21.36752,1
1998,1,19.23077,0
1998,0,21.63461,1
1998,0,19.23077,1
1998,1,21.36752,0
1998,1,13.94231,0
1998,1,12.01923,0
1998,0,19.7649,1
1998,0,21.97802,1
1998,0,26.7094,1
1998,1,17.30769,0
1998,0,20.27972,1
1998,0,11.11111,1
1998,1,18.84615,0
1998,1,25.64103,0
1998,0,7.692307,1
1998,0,16.82692,1
1998,1,16.34615,0
1998,0,14.23077,1
1998,1,11.96581,0
1998,0,12.82051,1
1998,0,37.76224,1
1998,1,10.68376,0
1998,1,18.5,0
1998,1,21.15385,0
1998,1,7,0
1998,1,11.05769,0
1998,1,11.05769,0
1998,1,11.53846,0
1998,0,27.77778,1
1998,0,13.67521,1
1998,1,23.07692,0
1998,0,21.15385,1
1998,1,19.80769,0
1998,1,5.186982,0
1998,1,12.01923,0
1998,0,21.15385,1
1998,0,9.519231,1
1998,1,17.69231,0
1998,0,11.96581,1
1998,0,28.04487,1
1998,0,14.0625,1
1998,0,16.82692,1
1998,0,10.68376,1
1998,0,8.533654,1
1998,0,2.740385,1
1998,1,19.71154,0
1998,0,9.615385,1
1998,1,13.67521,0
1998,1,7.371795,0
1998,0,17.48252,1
1998,1,13.73626,0
1998,1,16.19433,0
1998,0,26.44231,1
1998,1,6.634615,0
1998,1,14.42308,0
1998,0,10.72485,1
1998,0,19.23077,1
1998,1,9.515104,0
1998,1,14.67611,0
1998,0,19.23077,1
1998,1,33.65385,0
1998,0,14.42308,1
1998,1,3.418367,0
1998,1,14.95726,0
1998,1,5.658333,0
1998,0,10.57692,1
1998,1,16.82692,0
1998,0,12.30769,1
1998,0,17.30769,1
1998,0,23.84615,1
1998,0,23.17308,1
1998,0,23.07692,1
1998,1,12.01923,0
1998,0,17.5,1
1998,1,12.39316,0
1998,1,5.932693,0
1998,1,8.75,0
1998,0,14.42308,1
1998,0,23.07692,1
1998,0,19.23077,1
1998,1,14.90385,0
1998,0,9.230769,1
1998,0,11.05769,1
1998,1,14.01099,0
1998,1,6.217949,0
1998,0,20,1
1998,0,9.615385,1
1998,1,9.615385,0
1998,0,17.30769,1
1998,0,16.97115,1
1998,0,13.73626,1
1998,0,18.46154,1
1998,1,14.42308,0
1998,0,24.03846,1
1998,0,21.15385,1
1998,1,24.65385,0
1998,1,15.38461,0
1998,0,10,1
1998,0,19.23077,1
1998,0,25.38461,1
1998,1,12.25961,0
1998,0,20.91162,1
1998,0,26.44231,1
1998,0,6.923077,1
1998,0,19.23077,1
1998,0,15.35948,1
1998,0,12.82051,1
1998,0,14.42308,1
1998,0,14.42308,1
1998,1,6.336923,0
1998,1,14.42308,0
1998,0,14.03846,1
1998,1,25.34965,0
1998,1,11.21795,0
1998,0,16.34615,1
1998,1,9.615385,0
1998,1,29.2419,0
1998,0,9.615385,1
1998,1,13.22115,0
1998,1,7.211538,0
1998,1,12.01923,0
1998,1,21.15385,0
1998,0,18.18182,1
1998,0,14.42308,1
1998,1,6.410256,0
1998,1,12.82051,0
1998,0,16.34615,1
1998,0,16.58654,1
1998,1,6.643357,0
1998,0,28.84615,1
1998,1,15.38461,0
1998,1,17.75148,0
1998,1,13.46154,0
1998,1,18.26923,0
1998,1,19.71154,0
1998,1,12.98077,0
1998,1,13.46154,0
1998,1,26.44231,0
1998,1,9.48718,0
1998,0,10.76923,1
1998,0,13.94231,1
1998,0,25.59135,1
1998,0,23.50427,1
1998,0,32.69231,1
1998,0,14.42308,1
1998,1,20.19231,0
1998,1,15.2972,0
1998,0,19.9,1
1998,1,22.30769,0
1998,1,30,0
1998,1,47.11538,0
1998,1,9.639423,0
1998,1,8.221154,0
1998,0,14,1
1998,1,38.46154,0
1998,0,32.69231,1
1998,0,36.05769,1
1998,0,31.73077,1
1998,0,21.36752,1
1998,0,32.96703,1
1998,0,23.50427,1
1998,0,20,1
1998,0,9.615385,1
1998,0,21.63461,1
1998,0,14,1
1998,1,9.615385,0
1998,0,18.26923,1
1998,0,30.76923,1
1998,0,14.58333,1
1998,1,5.769231,0
1998,0,35,1
1998,1,9.615385,0
1998,1,21.55983,0
1998,0,13.11813,1
1998,1,16.10577,0
1998,1,19.23077,0
1998,0,17.09402,1
1998,1,7.692307,0
1998,0,28.74077,1
1998,0,12.17949,1
1998,0,19.74391,1
1998,0,15.03496,1
1998,0,20.83333,1
1998,0,17.94872,1
1998,1,17.78846,0
1998,1,19.23077,0
1998,1,11.37692,0
1998,1,5.128205,0
1998,0,33.65385,1
1998,1,24.23077,0
1998,0,23.39744,1
1998,1,24.03846,0
1998,0,6.25,1
1998,0,43.26923,1
1998,1,38.46154,0
1998,0,19.58042,1
1998,0,19.23077,1
1998,1,18.50961,0
1998,0,11.8007,1
1998,1,7.43007,0
1998,1,17.30769,0
1998,1,8.945455,0
1998,1,10.76923,0
1998,0,16.82692,1
1998,1,14,0
1998,0,21.73077,1
1998,1,14.21405,0
1998,0,11.05769,1
1998,1,14.62551,0
1998,0,12.5,1
1998,1,6.490385,0
1998,0,10.09615,1
1998,0,12.17949,1
1998,0,12.01923,1
1998,1,17.20648,0
1998,0,13.86496,1
1998,1,12.69231,0
1998,1,22.59615,0
1998,0,4.273504,1
1998,1,38.46154,0
1998,1,12.5,0
1998,0,26.92308,1
1998,0,20.19231,1
1998,1,7.211538,0
1998,0,25,1
1998,1,12.98077,0
1998,1,26.44231,0
1998,0,13.73626,1
1998,1,23.07692,0
1998,0,2.564103,1
1998,0,25,1
1998,1,14.7929,0
1998,0,25.38461,1
1998,0,25,1
1998,0,33.65385,1
1998,1,8.173077,0
1998,1,12.98077,0
1998,1,18.58974,0
1998,1,4.807693,0
1998,0,17.30769,1
1998,0,18.46154,1
1998,0,21.67832,1
1998,1,15.625,0
1998,1,15.86539,0
1998,0,8.516483,1
1998,0,27.64423,1
1998,1,14.42308,0
1998,1,19.23077,0
1998,1,17.09402,0
1998,0,14.66667,1
1998,0,32.69231,1
1998,1,28.63248,0
1998,1,5.769231,0
1998,1,14.42308,0
1998,1,19.23077,0
1998,1,21.875,0
1998,0,40.86538,1
1998,1,12.01923,0
1998,0,26.63461,1
1998,1,13.11189,0
1998,0,28.84615,1
1998,0,35.38462,1
1998,1,9.615385,0
1998,1,34.61538,0
1998,1,13.46154,0
1998,0,19.23077,1
1998,1,13.94231,0
1998,1,16.23932,0
1998,0,36.05769,1
1998,0,21.36752,1
1998,1,10.68376,0
1998,1,15.86539,0
1998,1,21.63461,0
1998,0,11.97917,1
1998,0,12.98077,1
1998,0,5.769231,1
1998,0,25.38461,1
1998,0,22.35577,1
1998,0,19.6024,1
1998,0,13.82,1
1998,1,21.53846,0
1998,1,11.53846,0
1998,0,30.21978,1
1998,0,20.83333,1
1998,1,24.03846,0
1998,1,10.67308,0
1998,1,10.25641,0
1998,1,15.10989,0
1998,1,30.76923,0
1998,1,19.23077,0
1998,0,32.69231,1
1998,0,21.67832,1
1998,1,19.23077,0
1998,0,19.71154,1
1998,1,20,0
1998,0,15.76923,1
1998,0,17.78846,1
1998,1,24.03846,0
1998,0,20.43269,1
1998,0,14.42308,1
1998,1,11.53846,0
1998,0,24.73942,1
1998,0,19.23077,1
1998,1,14.42308,0
1998,1,24.03846,0
1998,1,15.38461,0
1998,1,20.19231,0
1998,1,12.82051,0
1998,0,11.05769,1
1998,0,17.69231,1
1998,0,25.48077,1
1998,1,33.65385,0
1998,1,8.653846,0
1998,0,14.42308,1
1998,0,11.53846,1
1998,0,11.53846,1
1998,1,16.48352,0
1998,1,9.807693,0
1998,0,8.173077,1
1998,1,13.46154,0
1998,0,22.30769,1
1998,0,14.42308,1
1998,0,16.02564,1
1998,1,12.01923,0
1998,1,16.82692,0
1998,1,22.4359,0
1998,0,24.03846,1
1998,0,12.82051,1
1998,0,18.53147,1
1998,0,21.15385,1
1998,0,30.14553,1
1998,1,25,0
1998,1,11.96581,0
1998,1,12.01923,0
1998,1,13.94231,0
1998,0,21.63461,1
1998,0,32.69231,1
1998,0,10,1
1998,1,24.58173,0
1998,1,7.676282,0
1998,0,12.7451,1
1998,1,16.82692,0
1998,0,35.04274,1
1998,1,6.730769,0
1998,1,27.88461,0
1998,0,7.692307,1
1998,1,27.77981,0
1998,0,28.5,1
1998,1,36.05769,0
1998,0,43.75,1
1998,1,17.66804,0
1998,1,13.94231,0
1998,0,17.65385,1
1998,0,29.91453,1
1998,1,25,0
1998,1,15.76923,0
1998,0,22.5,1
1998,0,19.71154,1
1998,1,11.53846,0
1998,1,21.36752,0
1998,1,13.02083,0
1998,0,10.76923,1
1998,1,11.05769,0
1998,1,15.38461,0
1998,0,30.76923,1
1998,1,19.23077,0
1998,1,8.25,0
1998,1,27.27273,0
1998,0,7.425,1
1998,0,25,1
1998,1,16.98718,0
1998,1,26.92308,0
1998,0,23.07692,1
1998,0,29.16239,1
1998,1,14.15598,0
1998,1,12.08791,0
1998,0,14.63115,1
1998,0,12.74039,1
1998,1,14.42308,0
1998,0,19.23077,1
1998,0,22.03526,1
1998,0,8.462981,1
1998,0,17.15686,1
1998,0,11.05769,1
1998,0,13.84615,1
1998,0,14.20118,1
1998,1,12.98077,0
1998,0,16.02564,1
1998,1,10.62753,0
1998,0,17.25,1
1998,0,25.36825,1
1998,1,21.63461,0
1998,0,16.82692,1
1998,0,18.04734,1
1998,1,20.67308,0
1998,0,22.11539,1
1998,0,11.11111,1
1998,0,17.30769,1
1998,1,15.38461,0
1998,0,26.44231,1
1998,1,16.82692,0
1998,1,20.67308,0
1998,0,20.43269,1
1998,0,26.44231,1
1998,1,19.71154,0
1998,0,23.07692,1
1998,1,17.09402,0
1998,1,31.25,0
1998,1,25.64103,0
1998,1,7.142857,0
1998,1,19.23077,0
1998,1,28.45,0
1998,0,11.21795,1
1998,0,11.23577,1
1998,1,10.48951,0
1998,1,36.05769,0
1998,0,20,1
1998,1,15.86539,0
1998,0,31.25,1
1998,1,19.23077,0
